NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,8,10060201,"Kasemen
                    
                ",-,Kp. Sukadiri,"
 0254221061
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,9,10060401,"Taktakan
                    
                ",-,Jl.Raya Takari Km.6,"
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,10,10060501,"Walantaka
                    
                        

","http://maps.google.co.id/?q=-6.159,106.22",Jl. Raya Ciruas Petir Km5,"
 0254-280767
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,11,10062701,"Banten Girang
                    
                ",-,Jl. Raya Pandeglang Km 4,"
 0254217024
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,12,10062801,"Curug
                    
                ",-,Jl.Raya Sempu-Petir No.30,"
 0254-214216
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,13,10062901,"Singandaru
                    
                        

","http://maps.google.co.id/?q=-6.112,106.142",Jl. Letnan Jidun No. 4,"
 0254201775
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,14,10063701,"Kilasah
                    
                ",-,Jl. Warung Jaud Sawah Luhur,"
 02547036423
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,15,10063901,"Rawu
                    
                ",-,Jl. Raya Cikepuh Rau ,"
 0254216011
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Puskesmas,16,10064001,"Ciracas
                    
                ",-,Jl. Adikara No. 1 Blok A,"
 0254267023
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Dokter Praktik Perorangan,-,-,-,-,-,-
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Dokter Gigi,-,-,-,-,-,-
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Utama,1,0470U014,"Dr. Lia Nursopiati
                    
                ",-,Puri Delta Serang Blok C.08,"
 00-08526084290
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Utama,2,0470U016,"Dr. Ari Aulia
                    
                ",-,Jalan Ki Ajurum No 1,"
 0878-2180807
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,1,02220003,"Kes Grup-1/Kopassus
                    
                ",-,Asrama Grup 1 Kopassus,"
 0818616253
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,2,02220004,"Poli Denkesyah
                    
                        

","http://maps.google.co.id/?q=-6.119,106.165",Jl. Kh Achmad Khotib No 1 ,"
 0254 8242103
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,3,02220008,"Klinik Polres Serang
                    
                        

","http://maps.google.co.id/?q=-6.119,106.168",Jl. A. Yani No. 64,"
 0254-221619
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,4,0222U003,"Klinik Jannah
                    
                        

","http://maps.google.co.id/?q=-6.125663,106.16051",Jl. Kh.Abd. Hadi No.13,"
 0254209321
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,5,0222U068,"Klinik Tubagus Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.181,106.144",Jln. Raya Palka Km. 01 ,"
 62-08777167807
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,6,04700002,"Klinik Bhy Biddokkes Banten
                    
                        

","http://maps.google.co.id/?q=-6.11643,106.151189",Jl. Ki Mas Jong No. 2 Serang,"
 0254221619
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,7,04700003,"Klinik Brimobda Banten
                    
                ",-,Jl. Kh. Amin Jasuta No. 1 Sera,"
 0254-200886
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,8,0470B001,"Klinik Bona Medika Serang
                    
                ",-,Jl. Raya Serang Ruko Sukmajaya,"
 0254-228005
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,9,0470B002,"Klinik Aviva
                    
                ",-,Jl. Raya Banten Lama Km.5 Kp. ,"
 087771372393
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,10,0470B003,"Klinik Jasmine Serang
                    
                ",-,Jl. Trip Jamaksari No.93,"
 0254-7916833
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,11,0470B005,"Klinik Krakatau Medika Serang
                    
                ",-,Jl. Tb Suwandi Kav.Kemuning,"
 0254-204407
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,12,0470B006,"KLINIK dr. ROSTIATI
                    
                ",-,Jl. Raya Taktakan No.2 ,"
 0254-8491608
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,13,0470B007,"Klinik Utama Medika
                    
                ",-,Jl. Tb. Suwandi Puri Raya No.,"
 0254 220422
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,14,0470B008,"Klinik Permata Bunda
                    
                ",-,Perumahan Griya Permata Asri B,"
 081911123994
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,15,0470B009,"Klinik Permata Nabila
                    
                ",-,Komplek Permata Serang Blok C,"
 087851215003
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,16,0470B010,"Klinik Buchori
                    
                ",-,Jl. Ahmad Yani No. 30,"
 0254206257
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,17,0470B012,"Klinik Faiqoh Medika
                    
                ",-,Kp. Pipitan,"
 0254284050
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,18,0470B013,"Klinik Serang Medika
                    
                ",-,Jl. Raya Serang Cilegon Ruko L,"
 0254-223992
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,19,0470B014,"Klinik Kagungan
                    
                ",-,Jl. Kagungan No. 39,"
 08129561414
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,20,0470B015,"Klinik Sumber Sehat
                    
                ",-,Jl. A. Yani No. 106,"
 0254-212930
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,21,0470B016,"Klinik Family
                    
                ",-,Taman Lopang Indah Blok Parkit,"
 0254-224540
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,22,0470B017,"Klinik Wahyu Dharma Medika
                    
                ",-,"Jl. Raya Petir Km. 4,5","
 0254-8487358
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,23,0470B018,"Klinik Amal Sehat 2
                    
                ",-,Jl.Saya Bulu Ciracas,"
 087808922479
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,24,0470B019,"Klinik Djasari Medika Curug
                    
                ",-,Jl.Raya Petir Kp Tinggar,"
 0852542859386
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,25,0470B020,"Klinik Valerie Bara Medika
                    
                ",-,Jl.Lingkar Selatan Puri Indah ,"
 0254-7910773
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,26,0470B021,"Klinik Ikhlas Medika 1
                    
                ",-,Komp. Bumi Agung Permai D I No,"
 0254-7911345
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,27,0470B022,"Klinik Jannah 3 Medika
                    
                ",-,Jl. Raya Banten Lopang Cilik,"
 0254-203835
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,28,0470B024,"Klinik Uwen Yuheni
                    
                ",-,"Jl. Kh. Abdul Hadi, Kebon Jahe","
 08128247487
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,29,0470B025,"Klinik Multazam 2
                    
                ",-,Jl. Sawah Luhur,"
 087772826045
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,30,0470B026,"Klinik Syakira Medika
                    
                ",-,Kp. Sukadana,"
 087771839381
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,31,0470B028,"Klinik Budi Asih
                    
                ",-,Jl. Raya Pandeglang Km 2,"
 0812-2053815
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,32,0470B029,"Klinik Amalda
                    
                ",-,Banten Indah Permai Blok E1 No 30,"
 0254-7190593
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,33,0470B030,"Klinik Mutiara Banten
                    
                ",-, Jl. Samaun Bakri No 155 Lopang Gede Serang Banten,"
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,34,0470U001,"Klinik Sahabat Sehat
                    
                ",-,Jl.Taktakan Longjaha,"
 081911139850
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,35,0470U002,"Klinik Bina Sehat
                    
                        

","http://maps.google.co.id/?q=-6.124228,106.167747",Jl. Kh Fatah Hasan Komp Ruko I,"
 02547910632
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,36,0470U004,"Klinik Amal Sehat
                    
                ",-,Jl.Ayip Usman Kebaharan Dukuh,"
 087771811446
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,37,0470U005,"Klinik Jannah Dua
                    
                ",-,Ruko Serang Boulevard Bloka/22,"
 0254-8285048
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,38,0470U006,"Klinik Al-Barokah (Jst)
                    
                ",-,"Jl. Raya Pipitan, Petir Km 3 ","
 0254284338
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,39,0470U008,"Klinik Bunda Medika (Jst)
                    
                ",-,Jl. Ry Jakarta Km 5 Parung Ser,"
 087-7718-52017
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,40,0470U009,"Klinik Adnan Medika
                    
                ",-,Jl. Raya Sawah Luhur Km.9,"
 08128041175
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,41,0470U010,"Klinik Ikhlas Medika 2 (Dua)
                    
                ",-,Jl. Raya Serang Jakarta Km 4,"
 0254-284937
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,42,0470U011,"Klinik Kimia Farma Benggala
                    
                ",-,Jl. Yusuf Martadilaga Benggala,"
 0254 211447
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Klinik Pratama,43,0470U012,"Klinik Kimia Farma A.Yani
                    
                ",-,Jl. A. Yani No.57 Serang,"
 0254211065
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,1,0222A013,"If Rs Sari Asih Serang
                    
                ",-,Jl. Jendral Sudirman No. 38,"
 0254-220345
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,2,0470A001,"Apotik Jannah
                    
                ",-,Jl. Kh. Abdul Hadi No.13,"
 0254215654
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,3,0470A008,"Apotik BINA SEHAT
                    
                ",-,Jl. KH Fatah Hasan Ruko No 1,"
 0254220190
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,4,0470A009,"If Rsud Banten
                    
                ",-,Jl. Syech Nawawi Al Bantany,"
 0254-8490911
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,5,0470A010,"Apotek Kf Benggala
                    
                ",-,Jl. Yusuf Martadilaga No. 144,"
 0254211447
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,6,0470A011,"If Rsu Budiasih
                    
                ",-,Jl. Kh. Sokhari No 39,"
 0254-212484
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,7,0470A013,"Apotek Bona Medika Serang
                    
                ",-,"Jl. Raya Serang Cilegon, No. 5","
 0254-228005
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,8,0470A014,"Apotek Kimia Farma A. Yani
                    
                ",-,Jl. Yumaga No. 114,"
 0254-211447
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,9,0470A016,"Apotek Kf Cipocok
                    
                ",-,"Jl. Ki Ajurum, Perumahan Green Serang Madani Blok A No 3 Cipocok-Serang","
 0254-7915673
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,10,1006A002,"IFRS Tk.Iv Kencana
                    
                ",-,Jalan A.Yani No 21-23,"
 0254-216412
"
264,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di Kota
            Serang",https://lovia.life/id/health/bpjs/area/kota-serang,Apotek,11,1006A007,"IFRS Dr Dradjat Prawiranegara
                    
                ",-,Jl. Rumah Sakit No.1,"
 0254-200787
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,1,0496R001,"RS Omni Alam Sutera
                    
                ",-,Jl. Alam Sutera Boulevard Kav.,"
 021-5312555
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,2,0496R006,"RS Medika Bsd
                    
                ",-,"JL. Letnan Soetopo, No. 7, BSD","
 021-5372296
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,3,0496R008,"RS Bhineka Bakti Husada
                    
                        

","http://maps.google.co.id/?q=-6.346278,106.750242",Jl Cabe Raya No.17 Pamulang Ta,"
 021-7490018
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,4,0496R009,"RS. Sari Asih Ciputat
                    
                        

","http://maps.google.co.id/?q=-6.32514,106.743829",Jl. Otista No.3 Sasak Tinggi C,"
 021-7410808
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,5,0496R010,"RSU Daerah Tangerang Selatan
                    
                        

","http://maps.google.co.id/?q=-6.344183,106.736588",Jalan Pajajaran No 101,"
 021-74718378
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,6,0496R011,"RS Imc Bintaro
                    
                        

","http://maps.google.co.id/?q=-6.292004,106.705284",Jl.Jombang Raya No. 56 Bintaro,"
 021-7456379
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,7,0496R012,"RSU Bunda Dalima
                    
                        

","http://maps.google.co.id/?q=-6.302962,106.679773",Nusa Loka Sektor Xiv Blok J 11,"
 021-53154447
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,8,0496R014,"Rsia Cinta Kasih
                    
                        

","http://maps.google.co.id/?q=-6.299132,106.739531",Jl. Ciputat Baru Raya No. 10,"
 021-74706020
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,9,0496R033,"RS Hermina Serpong
                    
                ",-,Jl Raya Puspitek Kp.Setu  No.9,"
 021-75884999
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,10,0496R035,"RS Hermina Ciputat
                    
                ",-,Jl.Ciputat Raya No2 Kertamukti,"
 021-74702525
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,11,0496R036,"RS Buah Hati Ciputat
                    
                ",-,Jl. Aria Putra No.399 ,"
 0804-1808808
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,12,0496R037,"RS ARIA SENTRA MEDIKa
                    
                ",-,Jl. Aria Putra No 9 Kedaung,"
 021-7499199
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,13,0496R039,"Rumah Indonesia Sehat Hospital
                    
                ",-,Jl.Raya Astek Kp Jombang,"
 021-29660950
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,14,0496R040,"RS Insan Permata
                    
                ",-,Jl. Bhayangkara I No.68,"
 021-53212344
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,15,0496R041,"RS Permata Pamulang
                    
                ",-,JL.Raya Siliwangi No.IA,"
 021-74704999
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,16,0496R042,"Rsia Buah Hati Pamulang
                    
                ",-,Jl Raya Siliwangi No.189 ,"
 021-7414488
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,17,0496R044,"Rsia Vitalaya
                    
                ",-,Jl Siliwangi No.1,"
 021-74703313
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,18,0496R045,"RS Premier Bintaro
                    
                ",-,Jl Mh Thamrin No 1,"
 021-7455500
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Rumah Sakit,19,1005R002,"RS Islam Asshobirin
                    
                        

","http://maps.google.co.id/?q=-6.258761,106.65154",Jl Raya Serpong,"
 021-5384314
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,1,04960001,"Puskesmas Parigi
                    
                        

","http://maps.google.co.id/?q=-6.286215,106.692346",Jl Graha Raya Komplek  Perkant,"
  021-29520869 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,2,04960002,"Puskesmas Kranggan
                    
                        

","http://maps.google.co.id/?q=-6.347401,106.653831",Jln.Baru Lingkar Selatan,"
  021-29662301 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,3,04960003,"Puskesmas Pondok Benda
                    
                        

","http://maps.google.co.id/?q=-6.309504,106.74738",Jl. Benda Barat 14 Pamulang,"
  021-74639677 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,4,04960004,"Puskesmas Benda Baru
                    
                        

","http://maps.google.co.id/?q=-6.309493,106.747155",Kompleks Perumahan Vila Dago,"
  021-74645873 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,5,04960005,"Puskesmas Situ Gintung
                    
                        

","http://maps.google.co.id/?q=-6.304233,106.762179",Jl. Bougenville Kp Dukuh,"
  021-70019967 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,6,04960006,"Puskesmas Pondok Ranji
                    
                        

","http://maps.google.co.id/?q=-6.241408,106.761065",Jl. Beruang 2 ,"
 021-7343398
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,7,04960007,"Puskesmas Pisangan
                    
                        

","http://maps.google.co.id/?q=-6.320382,106.752379",Jl. Hijau Lestari Vii ,"
  021-22740820 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,8,04960008,"Puskesmas Rengas
                    
                        

","http://maps.google.co.id/?q=-6.35596,106.730545",Jl. Kenari Raya Iv Bintaro,"
  021-7350190 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,9,04960009,"Puskesmas Paku Alam
                    
                        

","http://maps.google.co.id/?q=-6.233102,106.664024",Jl. Raya Griya Hijau No. 1,"
  021-29868769 
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,10,04960010,"Puskesmas Pondok Pucung
                    
                        

","http://maps.google.co.id/?q=-6.280321,106.70737",Jl. Santunan Jaya Kec. Pd Aren,"
 62- 0811992797
"
265,Banten,"Kode Faskes dan Alamat Rumah Sakit
            BPJS di Kota Tangerang Selatan",https://lovia.life/id/health/bpjs/area/kota-tangerang-selatan,Puskesmas,11,04960011,"Puskesmas Pondok Betung
                    
                        

","http://maps.google.co.id/?q=-6.260058,106.748034",Jl. Raya Pondok Betung ,"
  021-7375744 
"
